"ranking","name","highSchool","position","height","weight","stars","rating","college"
74,"De'Quan Bowman","Hutchinson C.C. (Millville, NJ)","WR","5-11","180",3,"0.8566","Texas Tech"
75,"Dwayne Wallace","Riverside C.C. (Riverside, CA)","OG","6-4","350",3,"0.8560","California"
76,"Deya Mhiesen","Arizona Western College (Philadelphia, PA)","OT","6-7","305",3,"0.8560","Tulsa"
77,"Chris Gaynor","Dodge City C.C. (Pompano Beach, FL)","OT","6-5","290",3,"0.8559","TCU"
78,"Larry Williams","Hutchinson C.C. (Wilmington, NC)","OG","6-4","310",3,"0.8550","Oklahoma State"
79,"Demetri Moore","Mississippi Delta C.C. (Moorhead, MS)","OT","6-6","285",3,"0.8546","Virginia Tech"
80,"Chris Williams","Northwest Mississippi C.C. (Tyrone, GA)","DT","6-1","285",3,"0.8545","Louisville"
81,"Tre Brown","Copiah-Lincoln C.C. (Ackerman, MS)","DT","6-4","290",3,"0.8544","Mississippi State"
82,"Chima Onyeukwu","Contra Costa College (Pittsburg, CA)","OLB","6-3","220",3,"0.8541","Washington State"
83,"Dayall Harris","Copiah-Lincoln C.C. (Jackson, MS)","WR","6-3","205",3,"0.8539","Miami"
84,"Akeem Cooperwood","Georgia Military College (Knoxville, TN)","OT","6-7","325",3,"0.8535","South Carolina"
85,"Justice Hansen","Butler C.C. (Edmond, OK)","DUAL","6-3","215",3,"0.8530","Arkansas State"
86,"Joe Henderson","Hutchinson C.C. (Cleveland, OH)","WDE","6-4","234",3,"0.8530","uncommitted"
87,"Justin Mcinnis","Dodge City C.C. (Dodge City, KS)","WR","6-6","190",3,"0.8530","Arkansas State"
88,"Richard Lagow","Cisco College (Plano, TX)","PRO","6-6","240",3,"0.8525","Indiana"
89,"Phillip Napoleon","Mt. San Jacinto College (La Mesa, CA)","SDE","6-5","280",3,"0.8522","Oregon State"
90,"Paul Ramirez","San Bernardino Valley College (Rialto, CA)","OT","6-6","300",3,"0.8517","Arkansas"
91,"Kurtis Taufa","Snow College (American Fork, UT)","ILB","6-2","230",3,"0.8509","Utah"
92,"Breontae Matthews","Fullerton College (District Heights, MD)","OT","6-6","315",3,"0.8507","Kansas State"
93,"Kyle Oliver","Jones County J.C. (Murfreesboro, TN)","TE","6-4","246",3,"0.8500","uncommitted"
94,"Xavier Ubosi","Los Angeles Pierce College (Woodland Hills, CA)","WR","6-4","200",3,"0.8500","UAB"
95,"Mych Thomas","Butler C.C. (Dallas, TX)","DT","6-1","324",3,"0.8487","Texas Tech"
96,"A.J. McCollum","City College of San Francisco (Beaverton, OR)","OC","6-2","280",3,"0.8479","Arizona State"
97,"Kapri Doucet","Lackawanna C.C. (Williamsburg, VA)","OLB","6-3","225",3,"0.8474","Oklahoma"
98,"Garrison Wright","Butler C.C. (Marysville, KS)","OG","6-5","325",3,"0.8472","Minnesota"
99,"Andrew Ford","Lackawanna C.C. (Camp Hill, PA)","PRO","6-3","205",3,"0.8467","Massachusetts"
100,"Suliasi Tamaivena","Mt. San Antonio College (Kirkland, WA)","OLB","6-1","225",3,"0.8467","Washington State"
101,"Johnny Stanton","Saddleback College (Rancho Santa Margarita, CA)","DUAL","6-2","230",3,"0.8467","UNLV"
102,"Michael Taylor","Riverside C.C. (Riverside, CA)","WDE","6-4","240",3,"0.8467","Arkansas"
103,"David Fangupo","Cerritos College (Kailua Kona, HI)","DT","6-1","325",3,"0.8463","Utah"
104,"Deshon Cooper","Copiah-Lincoln C.C. (Decatur, GA)","OLB","6-3","240",3,"0.8439","Georgia Southern"
105,"Darrion Landry","Blinn College (Baytown, TX)","WR","6-2","200",3,"0.8439","Bowling Green"
106,"Trent Hosick","Arizona Western College (Kansas City, MO)","DUAL","6-1","225",3,"0.8435","Youngstown State"
107,"Kayaune Ross","Phoenix College (Phoenix, AZ)","WR","6-6","220",3,"0.8430","Kentucky"
108,"Michael Gallup","Butler C.C. (Monroe, GA)","WR","6-2","190",3,"0.8428","Colorado State"
109,"Tralund Webber","Blinn College (Cameron, TX)","WDE","6-4","245",3,"0.8418","Oklahoma State"
110,"Desmond Branch","Trinity Valley C.C. (Rio Rancho, NM)","WDE","6-3","265",3,"0.8418","Georgia Tech"
111,"Patrick Bolton","Rochester CTC (Dodge City, KS)","WR","6-2","200",3,"0.8417","uncommitted"
112,"Kyrion Parker","Riverside C.C. (Manvel, TX)","WR","6-2","200",3,"0.8417","uncommitted"
113,"Jacob Park","Northeastern Oklahoma A&M (Goose Creek, SC)","PRO","6-4","202",3,"0.8417","Iowa State"
114,"Manaia Perese","Snow College (Mililani, HI)","DT","6-2","277",3,"0.8410","uncommitted"
115,"Eric Jenkins","Los Angeles Valley College (New Orleans, LA)","CB","5-10","180",3,"0.8407","North Texas"
116,"Austin Larkin","City College of San Francisco (San Francisco, CA)","WDE","6-3","250",3,"0.8406","Purdue"
117,"Noah Jones","Pearl River C.C. (Fort Lauderdale, FL)","SDE","6-5","265",3,"0.8400","UAB"
118,"Khairi Reaser","San Jose City College (San Jose, CA)","CB","5-9","185",3,"0.8400","FIU"
119,"Tyrae Simmons","College of the Sequoias (Visalia, CA)","OG","6-4","300",3,"0.8400","Baylor"
120,"Kobe Marfo","Reedley College (Quantico, VA)","CB","5-11","175",3,"0.8400","Rutgers"
121,"Kamal Hardy","Monroe C.C. (Pembroke Pines, FL)","CB","6-0","185",3,"0.8389","Purdue"
122,"Chris Booker","Dodge City C.C. (Union, SC)","WR","5-10","180",3,"0.8389","Arkansas State"
123,"Sederian Copeland","Tyler J.C.  (Dallas, TX)","ATH","6-0","175",3,"0.8376","UAB"
124,"Henri Murphy","East Central C.C. (White Hall, AR)","WR","5-11","175",3,"0.8374","Virginia Tech"
125,"Dominic Collins","Saddleback College (Lake Forest, CA)","WR","6-2","175",3,"0.8367","Missouri"
126,"Britto Tutt","Ventura College (Augusta, GA)","CB","6-2","184",3,"0.8367","Arkansas"
127,"Dominic Walker","Itawamba C.C. (Orlando, FL)","WR","6-2","205",3,"0.8363","Troy"
128,"Jordan Veasy","Golden West College (Gadsden, AL)","WR","6-2","215",3,"0.8359","California"
129,"Joseph Putu","North Dakota State College of Science (Providence, RI)","CB","6-2","195",3,"0.8356","Florida"
130,"Merrick Jackson","Iowa Western C.C. (Belleville, IL)","DT","6-2","305",3,"0.8352","Minnesota"
131,"LaDarrius Jackson","Hinds C.C. (Birmingham, AL)","SDE","6-4","243",3,"0.8342","USF"
132,"Elijah Battle","Dodge City C.C. (Newark, NJ)","CB","6-1","190",3,"0.8342","West Virginia"
133,"Deion Malone","Northwest Mississippi C.C. (Batesville, MS)","OG","6-4","308",3,"0.8337","Arkansas"
134,"Corey Cooper","Nassau C.C. (Raleigh, NC)","WR","6-0","190",3,"0.8333","uncommitted"
135,"Rayshawn Boyce","Arizona Western College (Los Angeles, CA)","SDE","6-5","240",3,"0.8333","uncommitted"
136,"Elijah Camara","Lackawanna C.C. (Scranton, PA)","SDE","6-4","270",3,"0.8333","uncommitted"
137,"Viliami Umufuke","American River C.C. (Sacramento, CA)","DT","6-4","290",3,"0.8333","uncommitted"
138,"Griffin Mclain","College of the Siskiyous (Weed, CA)","TE","6-5","255",3,"0.8333","uncommitted"
139,"Nakita Lealao","Laney College (Herriman, UT)","DT","6-4","290",3,"0.8333","Nevada"
140,"Garrett Kruczek","Copiah-Lincoln C.C. (Wesson, MS)","PRO","6-2","190",3,"0.8333","UCF"
141,"Ken Coley","Los Angeles Valley College (Van Nuys, CA)","TE","6-4","220",3,"0.8333","uncommitted"
142,"Josh Fuller","Eastern Arizona College (Yuma, AZ)","CB","6-0","190",3,"0.8333","uncommitted"
143,"Darrell Monroe","Arizona Western College (Caruthersville, MO)","RB","6-1","220",3,"0.8333","uncommitted"
144,"Dakeavis Wilmore","Nassau C.C. (Chester, SC)","OT","6-4","360",3,"0.8333","uncommitted"
145,"Zach Cannon","Nassau C.C. (Garden City, NY)","SDE","6-4","275",3,"0.8333","uncommitted"
146,"Trey Lealaimatafao","Arizona Western College (San Antonio, TX)","DT","6-0","300",3,"0.8333","uncommitted"
147,"Kieran Johnson","Central Lakes College (Brainerd, MN)","WR","6-2","205",3,"0.8333","Minnesota"
148,"Chevoski Collins","Scottsdale C.C. (Livingston, TX)","S","5-10","180",3,"0.8333","uncommitted"
149,"Travis Custis","Glendale C.c. (Hampton, GA)","RB","6-0","215",3,"0.8333","uncommitted"
150,"Alex Figueroa","Garden City C.C.  (Stafford, VA)","OLB","6-3","235",3,"0.8333","uncommitted"
151,"George Roberts","Trinity Valley C.C. (San Antonio, TX)","OT","6-7","300",3,"0.8333","uncommitted"
152,"Kobe McCrary","Butler C.C. (Chipley, FL)","RB","6-1","233",3,"0.8332","Minnesota"
153,"Kyle White","Orange Coast College (Cecil, AL)","RB","6-1","210",3,"0.8331","Oregon State"
154,"Eddy Pineiro","ASA College (Miami) (Miami, FL)","K","6-1","180",3,"0.8323","Florida"
155,"C.J. Reavis","East Mississippi C.C. (Chester, VA)","S","6-1","207",3,"0.8322","Marshall"
156,"Darneail Jenkins","Laney College (Oakland, CA)","TE","6-5","242",3,"0.8315","Colorado State"
157,"Jake Faber","Central Lakes College (Sherburn, MN)","PRO","6-4","225",3,"0.8300","Angelo State"
158,"Quindarius Thagard","Itawamba C.C. (Luverne, AL)","SDE","6-4","255",3,"0.8300","UAB"
159,"Jarred Dorton","Bakersfield College (Bakersfield, CA)","OT","6-6","345",3,"0.8300","East Carolina"
160,"Armond Weh-Weh","Scottsdale C.C. (Scottsdale, AZ)","RB","6-0","205",3,"0.8300","Arkansas State"
161,"Garrison Mitchell","Blinn College (Beaumont, TX)","CB","6-1","193",3,"0.8300","UAB"
162,"Riley Smith","Ventura College (Ventura, CA)","WR","6-0","190",3,"0.8294","Oregon"
163,"Oge Udeogu","City College of San Francisco (Arlington Heights, IL)","OT","6-4","310",3,"0.8292","Iowa State"
164,"Jacob McCrary","Northwest Mississippi C.C. (Miami, FL)","WR","6-0","170",3,"0.8289","Marshall"
165,"Josh Fatu","Long Beach City College (Lakewood, CA)","DT","6-2","280",3,"0.8278","USC"
166,"Malik Kearse","Fort Scott C.C. (Opa Locka, FL)","CB","5-9","160",3,"0.8274","Oklahoma State"
167,"Abdul Beecham","Blinn College (Converse, TX)","OG","6-3","285",3,"0.8271","Kansas State"
168,"Raveon Hoston","Los Angeles Valley College (Seattle, WA)","WDE","6-4","246",3,"0.8267","North Texas"
169,"Marquez McNair","Hinds C.C. (Magee, MS)","WR","6-0","175",3,"0.8263","Texas-San Antonio"
170,"Terrell Williams","Northeastern Oklahoma A&M (Lawton, OK)","S","6-3","210",3,"0.8257","Houston"
171,"Trevon Wesco","Lackawanna C.C. (Inwood, WV)","TE","6-5","260",3,"0.8255","West Virginia"
172,"D'Andre Payne","Arizona Western College (Washington, DC)","CB","5-9","185",3,"0.8248","Iowa State"
173,"Detric Bing-Dukes","Iowa Western C.C. (Tucker, GA)","ILB","6-0","230",3,"0.8241","Ole Miss"
174,"Cedrick Wilson","Coffeyville C.C. (Memphis, TN)","WR","6-3","170",3,"0.8238","Boise State"
175,"Dalton Fackrell","Snow College (South Jordan, UT)","TE","6-4","235",3,"0.8231","Colorado State"
176,"Tim Holt","Fullerton College (Yorba Linda, CA)","TE","6-3","230",3,"0.8228","UNLV"
177,"Joe Malanga","Snow College (South Jordan, UT)","OT","6-4","285",3,"0.8225","uncommitted"
178,"Shane Richards","New Mexico Military Institute (Roswell, NM)","OT","6-6","325",3,"0.8217","Oklahoma State"
179,"Thadd Daniels","Cerritos College (Lynwood, CA)","S","6-2","195",3,"0.8200","Iowa State"
180,"Sitiveni Tamaivena","Mt. San Antonio College (Kirkland, WA)","OLB","6-1","225",3,"0.8200","New Mexico"
181,"Gardner Minshew","Northwest Mississippi C.C. (Brandon, MS)","PRO","6-2","215",3,"0.8200","East Carolina"
182,"Vincent Calhoun","Southwest Mississippi C.C. (Roswell, GA)","OG","6-4","335",3,"0.8189","Minnesota"
183,"Malik Williams","Allan Hancock College (Santa Maria, CA)","WR","6-3","215",3,"0.8184","Louisville"
184,"Timmy Hernandez","Pima C.C. (Phoenix, AZ)","CB","6-1","190",3,"0.8177","Oregon State"
185,"Elijah King","Santa Barbara City College (Ashland, KY)","WR","6-1","185",3,"0.8174","Texas State"
186,"Nicho Garcia","Highland C.C. (Overland Park, KS)","OG","6-5","290",3,"0.8174","Colorado State"
187,"Troy Grant","Highland C.C. (Brooksville, FL)","WR","6-3","200",3,"0.8174","uncommitted"
188,"Kabion Ento","East Central C.C. (White Hall, AR)","WR","6-3","180",3,"0.8167","Colorado"
189,"Greg Hughes","Ventura College (Ventura, CA)","OT","6-6","365",3,"0.8167","Texas A&M Commerce"
190,"Mike Daniels","Globe Institute of Technology (Bronx, NY)","CB","6-0","195",3,"0.8167","West Virginia"
191,"Robert Taylor","City College of San Francisco (Antioch, CA)","CB","5-11","180",3,"0.8159","Washington State"
192,"Craig Smith","Tyler J.C.  (West Palm Beach, FL)","OT","6-7","305",3,"0.8156","West Virginia"
193,"Christopher Woolbright","Fresno City College (Brooklyn, NY)","OLB","6-3","230",3,"0.8156","UAB"
194,"Isi Holani","Riverside C.C. (Hilo, HI)","DT","6-3","310",3,"0.8140","Kansas"
195,"Ian Thomas","Nassau C.C. (Baltimore, MD)","TE","6-5","220",3,"0.8138","Indiana"
196,"Craig Kanyangarara","Scottsdale C.C. (Lynn, MA)","WDE","6-1","240",3,"0.8134","UAB"
197,"Landry Payne","Pima C.C. (Phoenix, AZ)","S","6-0","195",3,"0.8133","Oregon State"
198,"Shawn Thomas","Northeastern Oklahoma A&M (Lafayette, LA)","WR","6-0","185",3,"0.8133","uncommitted"
199,"Kalan Ritchie","Georgia Military College (Goose Creek, SC)","TE","6-6","230",3,"0.8128","Louisiana Tech"
200,"Jonathan Cook","Garden City C.C.  (Spanish Fort, AL)","CB","6-0","197",3,"0.8126","Memphis"
201,"Kwadra Griggs","Itawamba C.C. (Greenwood, MS)","PRO","6-4","230",3,"0.8122","Southern Miss"
202,"Zachary Williams","Copiah-Lincoln C.C. (Walnut Grove, MS)","ILB","6-2","235",3,"0.8122","UAB"
203,"Ali Ali-Musa","Nassau C.C. (Annandale, VA)","SDE","6-3","270",3,"0.8122","Massachusetts"
204,"Russell Becker","Minnesota State C.C. (Fergus Falls, MN)","SDE","6-4","255",3,"0.8121","California"
205,"DeeIsaac Davis","Highland C.C. (Andover, KS)","DT","6-4","288",3,"0.8120","Kansas"
206,"Austin Vaimili","El Camino College (Gardena, CA)","SDE","6-4","260",3,"0.8117","Fresno State"
207,"Josh Wheeler","Tyler J.C.  (Grand Prairie, TX)","WDE","6-3","255",3,"0.8117","North Texas"
208,"James Davis","East Mississippi C.C. (Jackson, MS)","OT","6-4","300",3,"0.8117","UAB"
209,"Derrick Achayo","Sierra College (Roseville, CA)","OT","6-4","280",3,"0.8116","San Diego State"
210,"Avery Jordan","Blinn College (Pearland, TX)","OT","6-6.5","280",3,"0.8115","New Mexico"
211,"Devin Gray","Sierra College (Sparks, NV)","WR","6-1","185",3,"0.8115","Cincinnati"
212,"Christian Beard","Trinity Valley C.C. (Waco, TX)","OG","6-4","270",3,"0.8115","UCF"
213,"Stephen Johnson","College of the Desert (Rancho Cucamonga, CA)","DUAL","6-3","195",3,"0.8115","Kentucky"
214,"Tommy Lazzaro","Dodge City C.C. (Colorado Springs, CO)","DUAL","6-4","210",3,"0.8111","Central Michigan"
215,"Ladarius Gallion","Itawamba C.C. (West Point, MS)","DT","6-4","320",3,"0.8111","uncommitted"
216,"Laronzo Davis","Los Angeles Valley College (Van Nuys, CA)","OLB","6-5","220",3,"0.8111","Southern University"
217,"Kurt McCormack","Ventura College (Camarillo, CA)","TE","6-4","250",3,"0.8111","Wayne State"
218,"A.J. Burton","Fort Scott C.C. (Fort Scott, KS)","S","5-11","202",3,"0.8111","uncommitted"
219,"Clarence Corbin","Contra Costa College (San Pablo, CA)","SDE","6-5","260",3,"0.8111","uncommitted"
220,"Josh Stevens","Merced College (Daytona Beach, FL)","RB","5-9","175",3,"0.8111","Nicholls State"
221,"Cale Backinger","College of the Siskiyous (Weed, CA)","TE","6-5","250",3,"0.8111","uncommitted"
222,"Jahmmir Taylor","Hinds C.C. (Atlanta, GA)","WR","5-11","170",3,"0.8107","South Alabama"
223,"Ray Price","Cerritos College (Long Beach, CA)","DT","6-1","290",3,"0.8106","Kansas State"
224,"Sean Plousha","Antelope Valley College (Palmdale, CA)","CB","5-10","170",3,"0.8100","Utah State"
225,"Ingram Hayek-Tillard","Eastern Arizona College (Germantown, TN)","OT","6-6","290",3,"0.8100","UAB"
226,"Jalen Embry","Iowa Central C.C. (Detroit, MI)","CB","6-0","184",3,"0.8100","Northern Illinois"
227,"Harneet Gill","Butler C.C. (Saint Charles, MO)","SDE","6-7","265",3,"0.8093","Memphis"
228,"Danielson Auelua","Mesa C.C. (American Fork, UT)","DT","6-2","290",3,"0.8093","Boise State"
229,"Toyous Avery","Coffeyville C.C. (Covington, GA)","S","6-0","200",3,"0.8093","West Virginia"
230,"Gary McCrae","East Mississippi C.C. (Cuthbert, GA)","OLB","6-5","245",3,"0.8093","Louisville"
231,"Shawn Poindexter","Glendale C.C. (Glendale, AZ)","WR","6-7","215",3,"0.8093","Arizona"
232,"Emmanuel Beal","Lackawanna C.C. (Reynoldsburg, OH)","OLB","6-2","215",3,"0.8083","Oklahoma"
233,"Isaiah Jones","East Mississippi C.C. (Milton, FL)","WR","6-4","205",3,"0.8081","Southern Miss"
234,"Frank Johnson","Hinds C.C. (Woodville, MS)","SDE","6-5","235",3,"0.8075","USF"
235,"Wesley Payne","Pima C.C. (Phoenix, AZ)","ILB","5-11","208",3,"0.8074","Oregon State"
236,"Kendall Calhoun","Lackawanna C.C. (Paducah, KY)","OT","6-7","290",3,"0.8069","Cincinnati"
237,"J.B. Copeland","Navarro College (Southlake, TX)","OLB","6-3","225",3,"0.8067","North Carolina"
238,"Ronnie Turner","Hartnell College (Seaside, CA)","WR","6-4","187",3,"0.8067","UAB"
239,"Darez Diggs","Iowa Western C.C. (Washington, DC)","CB","6-2","205",3,"0.8059","UAB"
240,"Ben Holmes","Nassau C.C. (Garden City, NY)","DUAL","6-1","200",3,"0.8059","Stony Brook"
241,"Christian Cronk","Riverside C.C. (Oceanside, CA)","OT","6-5","300",3,"0.8059","Fresno State"
242,"Paisa Savea","Snow College (Layton, UT)","DT","6-5","290",3,"0.8059","Oregon State"
243,"Josh Odigie","Orange Coast College (Rancho Cucamonga, CA)","SDE","6-4","250",3,"0.8056","UCF"
244,"Naquez Pringle","Itawamba C.C. (Hemingway, SC)","DT","6-3","330",3,"0.8056","Kentucky"
245,"Davin Pierce","Blinn College (Orlando, FL)","CB","6-2","190",3,"0.8056","Cincinnati"
246,"Ricky Blair","Pasadena City College (Pasadena, CA)","WR","6-5","180",3,"0.8056","Middle Tennessee State"
247,"Joseph Jackson","Orange Coast College (Costa Mesa, CA)","CB","5-10","185",3,"0.8045","uncommitted"
248,"Emmanuel Harris","Trinity Valley C.C. (Dallas, TX)","WR","5-10","195",3,"0.8041","New Mexico"
249,"Austin Blake-Smith","Ventura College (Griffin, GA)","TE","6-5","240",3,"0.8033","Texas-San Antonio"
250,"Jordan Kunaszyk","American River C.C. (Roseville, CA)","ILB","6-3","232",3,"0.8033","California"
251,"Stephan Robinson","Northeastern Oklahoma A&M (Oklahoma City, OK)","WR","5-11","175",3,"0.8019","Kansas"
252,"Dequinton Osborne","Kilgore J.C. (Grand Prairie, TX)","DT","6-0","310",3,"0.8019","Oklahoma State"
253,"Tanner Myers","Coffeyville C.C. (Gardner, KS)","OT","6-7","310",3,"0.8006","Texas-San Antonio"
