"ranking","name","highSchool","position","height","weight","stars","rating","college"
219,"Talib Humphrey","Northeastern Oklahoma A&M (Miami, OK)","RB","6-2","231",2,"0.7667","Miami"
220,"Travis McGee","City College of San Francisco (San Francisco, CA)","OG","6-3","290",2,"0.7667","Cincinnati"
221,"Jason Lehman","Cerritos College (Norwalk, CA)","OG","6-4","315",2,"0.7667","USF"
222,"Brandon Hooks","Blinn College (Brenham, TX)","OG","6-3","290",2,"0.7667","North Texas"
223,"Chris Lumpkin","Grossmont College (El Cajon, CA)","WR","6-1","185",2,"0.7667","New Mexico State"
224,"Dominic Jones","Northwest Mississippi C.C. (Senatobia, MS)","SDE","6-4","275",2,"0.7667","Middle Tennessee State"
225,"Jonathan Jones","Bakersfield College (Bakersfield, CA)","DT","6-1","294",2,"0.7667","Western Michigan"
226,"Andy Weldon","Shasta College (Redding, CA)","TE","6-4","248",2,"0.7667","Boise State"
227,"Maurice Hart","College of the Canyons (Valencia, CA)","S","6-0","204",2,"0.7667","Western Michigan"
228,"Kevin Ernst","Foothill College (Los Altos, CA)","CB","5-11","180",2,"0.7667","Nevada"
229,"Oscar Rigg","Shasta College (Redding, CA)","RB","5-11","215",2,"0.7667","San Jose State"
230,"Warren Butler","Georgia Military College (Milledgeville, GA)","CB","5-10","175",2,"0.7667","UAB"
231,"Daniel Gawronksi","Copiah-Lincoln C.C. (Wesson, MS)","ILB","6-0","245",2,"0.7667","New Mexico"
232,"Gerry Gilbert","Middle Georgia State (Macon, GA)","DT","6-3","260",2,"0.7667","UAB"
233,"Eric Rapley","Saddleback College (Mission Viejo, CA)","OLB","6-2","240",2,"0.7667","Utah State"
234,"Chad Munson","Compton C.C. (Compton, CA)","PRO","6-3","210",2,"0.7667","Western Michigan"
235,"Jay McNeal","Hutchinson C.C. (Hutchinson, KS)","S","6-1","195",2,"0.7667","Wyoming"
236,"Deshawn Gibbs","Long Beach City College (Long Beach, CA)","DT","6-1","270",2,"0.7667","Cincinnati"
237,"Jordan Lang","Garden City C.C.  (Garden City, KS)","OT","6-5","310",2,"0.7667","Louisiana Tech"
238,"Andre Torrey","Laney College (Oakland, CA)","SDE","6-4","250",2,"0.7667","Arizona"
239,"Tse Ogisi","Northeastern Oklahoma A&M (Miami, OK)","DT","6-2","285",2,"0.7667","Tulsa"
240,"Hausia Faleofa","College of the Canyons (Valencia, CA)","DT","6-1","250",2,"0.7667","Western Michigan"
241,"Jason Grigsby","El Camino College (Torrance, CA)","OLB","6-3","325",2,"0.7667","Western Michigan"
242,"Daniel Jones","Fresno City College (Fresno, CA)","CB","5-10","180",2,"0.7667","UNLV"
243,"Joey Lippo","Dodge City C.C. (Dodge City, KS)","OT","6-4","308",2,"0.7667","Temple"
244,"Tony Sutton","Tyler J.C.  (Tyler, TX)","S","6-1","190",2,"0.7667","Middle Tennessee State"
245,"Charles Hales","Jones County J.C. (Ellisville, MS)","SDE","6-0","190",2,"0.7667","West Virginia"
246,"Russ Owens","Dodge City C.C. (Dodge City, KS)","TE","6-5","265",2,"0.7667","Cincinnati"
247,"Sidney Wiley","Copiah-Lincoln C.C. (Wesson, MS)","CB","6-0","180",2,"0.7667","New Mexico"
248,"Al Cummings","East Mississippi C.C. (Scooba, MS)","OG","6-0","310",2,"0.7667","UAB"
249,"Anthony Colton","Middle Georgia State (Macon, GA)","OG","6-4","280",2,"0.7667","Cincinnati"
250,"Mario Chavez","Palomar College (San Marcos, CA)","ILB","6-3","245",2,"0.7667","Hawaii"
251,"Ira Horyna","Coffeyville C.C. (Coffeyville, KS)","OG","6-4","295",2,"0.7667","North Texas"
252,"Johnny Parra","Southwestern College (Chula Vista, CA)","DT","6-3","310",2,"0.7667","Idaho"
253,"Christopher Chesnut","College of the Canyons (Valencia, CA)","WR","6-0","191",2,"0.7667","Western Michigan"
254,"Ryan Gilbert","El Camino College (Torrance, CA)","RB","6-4","180",2,"0.7667","Northern Illinois"
255,"Kenny Edwards","Georgia Military College (Milledgeville, GA)","OLB","6-0","200",2,"0.7667","Middle Tennessee State"
256,"Cory Whitaker","Northeast Mississippi C.C. (Booneville, MS)","OG","6-4","295",2,"0.7667","UAB"
257,"Daniel Daprato","Chabot College (Hayward, CA)","PRO","6-1","180",2,"0.7667","Louisiana-Monroe"
