"ranking","name","highSchool","position","height","weight","stars","rating","college"
38,"Connor Smith","Colerain (Cincinnati, OH)","OG","6-4","313",4,"0.9783","Ohio State"
39,"Konrad Reuland","Mission Viejo (Mission Viejo, CA)","TE","6-6","240",4,"0.9780","Notre Dame"
40,"Adron Tennell","Irving (Irving, TX)","WR","6-5","200",4,"0.9778","Oklahoma"
41,"Allen Walker","Olive Branch (Olive Branch, MS)","S","6-2","200",4,"0.9774","Ole Miss"
42,"Joshua Tatum","McClymonds (Oakland, CA)","ILB","6-1","220",4,"0.9768","USC"
43,"Justin Boren","Pickerington Central (Pickerington, OH)","OG","6-3","320",4,"0.9767","Michigan"
44,"Stephen Schilling","Academic Institute (Bellevue, WA)","OT","6-5","290",4,"0.9763","Michigan"
45,"Emmanuel Moody","Coppell (Coppell, TX)","RB","6-0","195",4,"0.9760","USC"
46,"A.J. Wallace","Maurice J. McDonough (Pomfret, MD)","CB","6-1","195",4,"0.9752","Penn State"
47,"Devin Ross","Rancho Cucamonga (Rancho Cucamonga, CA)","CB","5-11","185",4,"0.9747","Arizona"
48,"Dorin Dickerson","West Allegheny (Imperial, PA)","ATH","6-2","205",4,"0.9743","Pittsburgh"
49,"Reshad Jones","Washington (Atlanta, GA)","S","6-1","175",4,"0.9740","Georgia"
50,"Jake Locker","Ferndale (Ferndale, WA)","DUAL","6-3","230",4,"0.9728","Washington"
51,"Butch Lewis","Regis Jesuit (Aurora, CO)","OT","6-6","280",4,"0.9727","USC"
52,"Raeshon McNeil","Davie County (Mocksville, NC)","CB","6-0","175",4,"0.9724","Notre Dame"
53,"Darrin Walls","Woodland Hills (Pittsburgh, PA)","CB","6-0","190",4,"0.9720","Notre Dame"
54,"Charles Scott","Jonesboro-Hodge (Jonesboro, LA)","RB","6-0","220",4,"0.9712","LSU"
55,"Deantwan Whitehead","West End Sch (Birmingham, AL)","SDE","6-6","245",4,"0.9710","Louisville"
56,"Jamere Holland","Taft  (Woodland Hills, CA)","WR","6-1","175",4,"0.9708","USC"
57,"Jonas Mouton","Venice (Los Angeles, CA)","S","6-2","210",4,"0.9708","Michigan"
58,"Jermaine Gresham","Ardmore (Ardmore, OK)","TE","6-6","230",4,"0.9707","Oklahoma"
59,"Derrick Hill","McClymonds (Oakland, CA)","DT","6-2","280",4,"0.9695","California"
60,"Knowshon Moreno","Middletown South (Middletown, NJ)","RB","5-11","205",4,"0.9695","Georgia"
61,"Darian Hagan","Crenshaw (Los Angeles, CA)","S","5-11","180",4,"0.9684","California"
62,"Isiah Williams","Chicago Vocational Center (Chicago, IL)","PRO","6-2","210",4,"0.9680","Illinois"
63,"Justin Anderson","Irwin County (Ocilla, GA)","OG","6-5","320",4,"0.9665","Georgia"
64,"Damian Williams","Springdale (Springdale, AR)","WR","6-1","199",4,"0.9657","Arkansas"
65,"NaDerris Ward","McClymonds (Oakland, CA)","TE","6-5","250",4,"0.9653","Georgia"
66,"Jamar Hornsby","Sandalwood (Jacksonville, FL)","ATH","6-3","195",4,"0.9636","Florida"
67,"Jai Eugene","Destrehan (Destrehan, LA)","CB","5-11","175",4,"0.9625","LSU"
68,"Terrence Austin","Long Beach Poly (Long Beach, CA)","WR","5-11","175",4,"0.9580","UCLA"
69,"Jeremiha Hunter","Harrisburg (Harrisburg, PA)","OLB","6-2","220",4,"0.9553","Iowa"
70,"Kylan Robinson","Chamberlain (Tampa, FL)","RB","6-1","215",4,"0.9545","Miami"
71,"Nate Byham","Franklin Area (Franklin, PA)","TE","6-3","215",4,"0.9545","Pittsburgh"
72,"Jacques McClendon","Baylor School (Chattanooga, TN)","OG","6-3","295",4,"0.9531","Tennessee"
73,"Chris Bell","Granby (Norfolk, VA)","WR","6-3","205",4,"0.9529","Penn State"
74,"Marcus Sims","North Florida Christian (Tallahassee, FL)","ILB","6-0","220",4,"0.9518","Florida State"
75,"Pat Devlin","Downingtown East  (Exton, PA)","PRO","6-3","200",4,"0.9513","Penn State"
76,"Brandon Wood","Haralson County (Tallapoosa, GA)","SDE","6-1","287",4,"0.9501","Georgia"
77,"Jermaine Cunningham","Stephenson (Stone Mountain, GA)","WDE","6-4","200",4,"0.9500","Florida"
78,"DeAndre McDaniel","Amos P. Godby (Tallahassee, FL)","S","6-0","185",4,"0.9491","Clemson"
79,"Thaddeus Gibson","Euclid (Euclid, OH)","OLB","6-2","205",4,"0.9489","Ohio State"
80,"Jarred Fayson","Hillsborough (Tampa, FL)","ATH","6-1","195",4,"0.9487","Florida"
81,"Tim Hawthorne","Homewood (Birmingham, AL)","WR","6-2","200",4,"0.9466","Auburn"
82,"Josh Freeman","Grandview (Grandview, MO)","PRO","6-6","230",4,"0.9462","Kansas State"
83,"Antonio Logan-El","Forestville (District Heights, MD)","OG","6-5","310",4,"0.9462","Penn State"
84,"Mark Johnson","Dorsey (Los Angeles, CA)","ILB","6-4","230",4,"0.9449","Ohio State"
85,"Deon Beasley","West Orange-Stark (Orange, TX)","CB","5-10","160",4,"0.9431","Texas"
86,"Jared Odrick","Lebanon (Lebanon, PA)","DT","6-6","305",4,"0.9429","Penn State"
87,"Dustin Earnest","Texas High (Texarkana, TX)","ILB","6-3","220",4,"0.9428","Texas"
88,"Bart Eddins","Trinity Presbyterian School (Montgomery, AL)","DT","6-4","265",4,"0.9422","Auburn"
89,"Ryan Hill","James Rickards (Tallahassee, FL)","CB","6-0","205",4,"0.9421","Miami"
90,"Zach Frazer","Mechanicsburg Area (Mechanicsburg, PA)","PRO","6-4","215",4,"0.9419","Notre Dame"
91,"Richard Dickson","Ocean Springs (Pascagoula, MS)","TE","6-3","235",4,"0.9416","LSU"
92,"Cordera Eason","Meridian (Meridian, MS)","RB","6-0","240",4,"0.9411","Ole Miss"
93,"Jamie Cumbie","Morris Community (Morris, IL)","SDE","6-6","255",4,"0.9387","Clemson"
94,"Caz Piurowski","Land O' Lakes (Land O Lakes, FL)","TE","6-7","240",4,"0.9379","Florida State"
95,"Derek Simmons","Armijo (Fairfield, CA)","SDE","6-4","300",4,"0.9369","USC"
96,"Shareece Wright","Colton (Colton, CA)","CB","5-11","185",4,"0.9368","USC"
97,"Derek Burton","Muskogee (Muskogee, OK)","SDE","6-3","250",4,"0.9361","Oklahoma State"
98,"Jeff Cumberland","Brookhaven (Columbus, OH)","TE","6-4","220",4,"0.9353","Illinois"
99,"Mon Williams","Horn (Mesquite, TX)","RB","6-2","195",4,"0.9343","Florida"
100,"Ray Small","Glenville (Cleveland, OH)","WR","5-11","180",4,"0.9337","Ohio State"
101,"Phillip Payne","South Garland (Garland, TX)","WR","6-2","200",4,"0.9335","Texas"
102,"Clarence Bailey","Trenton Central (Trenton, NJ)","OT","6-6","308",4,"0.9333","South Carolina"
103,"Lance Kendricks","King (Milwaukee, WI)","WR","6-4","210",4,"0.9332","Wisconsin"
104,"Neil Caudle","Spain Park (Birmingham, AL)","PRO","6-2","192",4,"0.9327","Auburn"
105,"Byron Maxwell","Fort Dorchester (North Charleston, SC)","CB","6-1","185",4,"0.9295","Clemson"
106,"Tony Wilson","Mainland (Daytona Beach, FL)","WR","5-11","170",4,"0.9286","Georgia"
107,"Kurt Coleman","Northmont (Clayton, OH)","CB","5-11","180",4,"0.9285","Ohio State"
108,"Michael Goodson","Klein Collins (Spring, TX)","RB","6-0","205",4,"0.9285","Texas A&M"
109,"Elijah Fields","Vincentian Academy/duquesne Univ (Pittsburgh, PA)","S","6-2","200",4,"0.9276","Pittsburgh"
110,"Lamarr Houston","Doherty (Colorado Springs, CO)","SDE","6-3","257",4,"0.9274","Texas"
111,"Kiante Tripp","Westlake (Atlanta, GA)","OT","6-6","293",4,"0.9269","Georgia"
112,"Brandon Antwine","Garland (Garland, TX)","DT","6-0","290",4,"0.9265","Florida"
113,"Matt Carufel","Cretin Derham Hall (Saint Paul, MN)","OT","6-5","280",4,"0.9250","Notre Dame"
114,"Stevie Brown","Columbus East (Columbus, IN)","S","6-0","200",4,"0.9239","Michigan"
115,"Mario Fannin","Lovejoy (Hampton, GA)","ATH","5-11","210",4,"0.9238","Auburn"
116,"Andrey Baskin","Woodrow Wilson (Camden, NJ)","WR","6-3","195",4,"0.9236","Syracuse"
117,"Jonathan Nelson","Mansfield Summit (Arlington, TX)","CB","6-0","180",4,"0.9229","Oklahoma"
118,"Prince Miller","Byrnes (Duncan, SC)","CB","5-9","185",4,"0.9226","Georgia"
119,"D'Vontrey Richardson","Lee County (Leesburg, GA)","ATH","6-1","200",4,"0.9223","Florida State"
120,"Doug Thacker","Seminole (Sanford, FL)","SDE","6-3","245",4,"0.9222","Florida State"
121,"Justin Williams","Charlton County (Folkston, GA)","WR","6-1","205",4,"0.9217","Florida"
122,"Anthony Lewis","Haltom (Fort Worth, TX)","OLB","6-2","220",4,"0.9217","Texas A&M"
123,"Andrew Quarless","Westfield (Chantilly, VA)","TE","6-4","222",4,"0.9215","Penn State"
124,"Jermaine Williams","Maryvale (Phoenix, AZ)","SDE","6-4","255",4,"0.9204","Arizona State"
125,"Riley Cooper","Clearwater Central Catholic (Clearwater, FL)","ATH","6-4","210",4,"0.9198","Florida"
126,"Perrish Cox","University (Waco, TX)","CB","6-0","175",4,"0.9197","Oklahoma State"
127,"Chykie Brown","North Shore (Houston, TX)","CB","6-1","175",4,"0.9191","Texas"
128,"Clifton Geathers","Carvers Bay (Hemingway, SC)","OT","6-7","280",4,"0.9186","Georgia"
129,"Drew Gloster","Good Counsel (Olney, MD)","ATH","6-3","225",4,"0.9169","Maryland"
130,"Jason Adjepong","Carteret (Carteret, NJ)","SDE","6-3","248",4,"0.9158","Virginia Tech"
131,"Kevin Collier","Churchville-chili Senior (Churchville, NY)","RB","5-10","185",4,"0.9140","Pittsburgh"
132,"Ross Homan","Coldwater (Coldwater, OH)","OLB","6-0","227",4,"0.9136","Ohio State"
133,"Cameron Elisara","Ferris (Spokane, WA)","DT","6-2","275",4,"0.9127","Washington"
134,"Jarrell Miller","Highland Springs (Highland Springs, VA)","ILB","6-3","235",4,"0.9126","North Carolina"
135,"A.J. Jones","Middleton (Tampa, FL)","ILB","6-1","226",4,"0.9124","Florida"
136,"Anthony McCoy","Bullard (Fresno, CA)","TE","6-4","240",4,"0.9124","USC"
137,"Ian Symonette","St Pius X (Houston, TX)","OT","6-9","320",4,"0.9092","Miami"
138,"Anthony Leon","Gulliver Prep (Miami, FL)","S","6-3","210",4,"0.9092","Florida State"
139,"Adrian Clayborn","Webster Groves (Saint Louis, MO)","SDE","6-3","247",4,"0.9086","Iowa"
140,"Jerrod Johnson","Humble (Humble, TX)","ATH","6-6","219",4,"0.9013","Texas A&M"
141,"Lee Smith","Powell (Powell, TN)","TE","6-6","245",4,"0.9007","Tennessee"
142,"Kevin Riley","Beaverton (Beaverton, OR)","PRO","6-1","192",4,"0.9007","California"
143,"Sean Gottschalk","Deep Run (Glen Allen, VA)","SDE","6-5","252",4,"0.9006","Virginia"
144,"Ugo Chinasa","Berkner (Richardson, TX)","WDE","6-5","220",4,"0.9003","Oklahoma State"
145,"James Montgomery","Cordova (Rancho Cordova, CA)","RB","5-9","181",4,"0.9002","California"
146,"Aaron Straiten","San Francisco University (San Francisco, CA)","WR","6-3","205",4,"0.9000","UNLV"
147,"Daniel Wenger","St. Thomas Aquinas (Fort Lauderdale, FL)","OLB","6-4","280",4,"0.9000","Notre Dame"
148,"Kentrell Lockett","Hahnville (Boutte, LA)","WDE","6-5","212",4,"0.8989","Ole Miss"
149,"Sam Bradford","Putnam City North (Oklahoma City, OK)","PRO","6-4","200",4,"0.8987","Oklahoma"
150,"Dedrick Epps","Huguenot (Richmond, VA)","TE","6-4","227",4,"0.8987","Miami"
151,"Alex Cate","Cottonwood (Salt Lake City, UT)","PRO","6-1","200",4,"0.8985","Oklahoma State"
152,"Tom McEowen","Neshaminy (Langhorne, PA)","DT","6-4","279",4,"0.8982","Penn State"
153,"Josh Chichester","Lakota West (West Chester, OH)","ATH","6-8","205",4,"0.8976","Louisville"
154,"Chris Slaughter","Peach County (Fort Valley, GA)","WR","6-3","170",4,"0.8975","Auburn"
155,"Deunta Williams","White Oak (Jacksonville, NC)","ATH","6-3","195",4,"0.8969","North Carolina"
156,"Nick Stephens","Flower Mound (Flower Mound, TX)","PRO","6-3","195",4,"0.8968","Tennessee"
157,"Andy Mattingly","Mead (Spokane, WA)","S","6-3","217",4,"0.8963","Washington State"
158,"Tracy Slocum","Clovis East (Clovis, CA)","RB","5-10","195",4,"0.8957","California"
159,"Jordan Pugh","Plano West (Plano, TX)","CB","5-11","177",4,"0.8952","Texas A&M"
160,"Brett Swenson","St. Thomas Aquinas (Fort Lauderdale, FL)","K","5-9","165",4,"0.8948","Michigan State"
161,"Patrick Robinson","Gulliver Prep (Miami, FL)","CB","5-11","170",4,"0.8945","Florida State"
162,"Cory Brandon","Corsicana (Corsicana, TX)","OT","6-6","265",4,"0.8940","Oklahoma"
163,"Sherrod Harris","Bowie (Arlington, TX)","DUAL","6-2","206",4,"0.8932","Texas"
164,"Pha'Terrell Washington","Westlake (Waldorf, MD)","S","6-0","185",4,"0.8932","Maryland"
165,"Dominique Franks","Union (Tulsa, OK)","CB","6-0","178",4,"0.8931","Oklahoma"
166,"Jeff Lindsay","L'anse Creuse North (Macomb, MI)","ATH","6-4","210",4,"0.8926","Purdue"
167,"Bryan Thomas","Zephyrhills (Zephyrhills, FL)","S","6-0","186",4,"0.8918","Florida"
168,"Jacob Cutrera","Acadiana (Lafayette, LA)","ILB","6-4","224",4,"0.8914","Alabama"
169,"James Henry","Samuel Clemens (Schertz, TX)","S","6-2","195",4,"0.8911","Texas"
170,"John Malecki","Franklin Regional (Murrysville, PA)","DT","6-3","275",4,"0.8910","Pittsburgh"
171,"Sergio Brown","Proviso East (Maywood, IL)","S","6-1","184",4,"0.8904","Notre Dame"
172,"Brian Ellis","South Grand Prairie (Grand Prairie, TX)","SDE","6-5","244",4,"0.8901","Texas"
173,"Cody Williams","Longview (Longview, TX)","SDE","6-4","235",4,"0.8900","Texas A&M"
174,"Josh Marshall","James Martin (Arlington, TX)","WR","6-4","205",3,"0.8898","Texas"
175,"Taylor Potts","Abilene (Abilene, TX)","PRO","6-5","210",3,"0.8897","Texas Tech"
176,"Leslie Ray","Greenwood (Midland, TX)","DT","6-2","260",3,"0.8892","Texas A&M"
177,"Terrell Reese","Hendrickson (Pflugerville, TX)","WR","6-4","195",3,"0.8889","Arizona"
178,"Kallen Wade","Withrow (Cincinnati, OH)","WDE","6-5","220",3,"0.8886","Notre Dame"
179,"Sione Fua","Crespi (Encino, CA)","DT","6-2","295",3,"0.8884","Stanford"
180,"Mossis Madu","Norman (Norman, OK)","ATH","6-1","190",3,"0.8877","Oklahoma"
181,"Stanley Havili","Cottonwood (Salt Lake City, UT)","FB","6-0","208",3,"0.8855","USC"
182,"Levirt Griffin","Modesto (Modesto, CA)","SDE","6-4","235",3,"0.8853","Stanford"
183,"Bruce Campbell","Hyde School (Woodstock, CT)","OT","6-7","272",3,"0.8849","Maryland"
184,"Richard Jackson","Riverside (Greer, SC)","K","5-11","185",3,"0.8828","Clemson"
185,"Ryan Donahue","St. Rita (Chicago, IL)","K","6-3","180",3,"0.8813","Iowa"
186,"Justin Burke","Lexington Catholic (Lexington, KY)","PRO","6-3","193",3,"0.8811","N.C. State"
187,"Mike Costanzo","Monte Vista (Danville, CA)","OG","6-3","305",3,"0.8810","California"
188,"Christian Ponder","Colleyville Heritage (Colleyville, TX)","PRO","6-2","202",3,"0.8779","Florida State"
189,"Jonathan Massey","Gautier (Gautier, MS)","TE","6-2","241",3,"0.8778","Vanderbilt"
190,"James Lark","Pine View (Saint George, UT)","PRO","6-2","200",3,"0.8775","Brigham Young"
191,"Leonard Gordon","Fort Campbell (Fort Campbell, KY)","CB","5-11","195",3,"0.8774","Notre Dame"
192,"Joe Thomas","St. Edward (Lakewood, OH)","OG","6-4","295",3,"0.8753","Pittsburgh"
193,"Jermarcus Ricks","Colbert Co Sch (Leighton, AL)","DT","6-3","288",3,"0.8750","Auburn"
194,"DelaShaun Dean","Fairfield (Fairfield, CA)","ATH","6-3","184",3,"0.8747","Arizona"
195,"Josh Shene","Putnam City (Oklahoma City, OK)","K","5-9","170",3,"0.8740","Ole Miss"
196,"Zachary Meagher","Glen Este (Cincinnati, OH)","TE","0-6.3","248",3,"0.8738","Louisville"
197,"John Reese","Upland (Upland, CA)","TE","6-4","220",3,"0.8727","Oregon State"
198,"A.J. Edds","Greenwood Christian Academy (Greenwood, IN)","TE","6-4","220",3,"0.8721","Iowa"
199,"Riley Stephenson","Pine View (Saint George, UT)","K","6-0","180",3,"0.8720","Brigham Young"
200,"Zaccheus Etheridge","Charles Henderson Sch (Troy, AL)","CB","6-0","174",3,"0.8701","Auburn"
201,"J.T. Diederichs","Dixie (Saint George, UT)","APB","6-2","235",3,"0.8667","Washington State"
202,"Malcolm Rawls","East (Memphis, TN)","OG","6-4","303",3,"0.8667","Tennessee"
203,"Misi Tupe","Dixie (Saint George, UT)","ILB","6-1","235",3,"0.8667","Texas A&M"
204,"Lowell Robinson","Orchard Park (Orchard Park, NY)","S","6-0","195",3,"0.8667","Pittsburgh"
205,"Danny McCray","Westside (Houston, TX)","S","6-1","205",3,"0.8662","LSU"
206,"Stefan Demos","Horizon (Scottsdale, AZ)","K","5-10","190",3,"0.8650","Northwestern"
207,"Carlos Brown","Heard County (Franklin, GA)","RB","6-0","205",3,"0.8649","Michigan"
208,"Nathan Franklin","Hoggard (Wilmington, NC)","K","5-11","160",3,"0.8642","N.C. State"
209,"Damon McDaniel","Landstown (Virginia Beach, VA)","WR","6-0","192",3,"0.8641","Florida State"
210,"J.B. Walton","Henry E. Lackey (Indian Head, MD)","OG","6-3","275",3,"0.8640","Penn State"
211,"Demetrius Jones","Morgan Park (Chicago, IL)","DUAL","6-3","195",3,"0.8625","Notre Dame"
212,"Ben Tate","Snow Hill (Snow Hill, MD)","RB","5-11","205",3,"0.8622","Auburn"
213,"Wesley Lyons","Woodland Hills (Pittsburgh, PA)","WR","6-6","203",3,"0.8622","West Virginia"
214,"Garret Green","Notre Dame (Sherman Oaks, CA)","DUAL","6-2","190",3,"0.8620","USC"
215,"Bo Harris","Heritage (Conyers, GA)","ATH","6-2","213",3,"0.8611","Auburn"
216,"Kyle Loomis","Roseburg (Roseburg, OR)","K","6-3","185",3,"0.8606","Oregon State"
217,"Michael Morgan","Skyline (Dallas, TX)","OLB","6-3","200",3,"0.8597","USC"
218,"Zaccheus  Etheridge","Charles Henderson Sch (Troy, AL)","CB","6-0","174",3,"0.8579","Auburn"
219,"Tamarcus Porter","Pahokee (Pahokee, FL)","ATH","6-0","171",3,"0.8567","Pittsburgh"
220,"James Thomas","Blanche Ely (Pompano Beach, FL)","OLB","6-1","203",3,"0.8556","West Virginia"
221,"Jamar Howard","Withrow (Cincinnati, OH)","WR","6-5","200",3,"0.8556","Minnesota"
222,"Adam Patterson","Richland Northeast (Columbia, SC)","DT","6-3","260",3,"0.8546","Michigan"
223,"Charles Deas","Dillard (Fort Lauderdale, FL)","DT","6-4","315",3,"0.8546","LSU"
224,"Daron Rose","Jefferson (Tampa, FL)","OT","6-5","310",3,"0.8546","Florida State"
225,"Matt Szymanski","A&M Consolidated (College Station, TX)","K","6-1","189",3,"0.8542","Texas A&M"
226,"Lazarius Levingston","Ruston (Ruston, LA)","SDE","6-4","265",3,"0.8537","LSU"
227,"Preston Dial","UMS-Wright Preparatory School (Mobile, AL)","TE","6-3","237",3,"0.8529","Alabama"
228,"Jeremy Ricker","Bishop McDevitt (Harrisburg, PA)","DUAL","6-2","205",3,"0.8518","Maryland"
229,"Aric Goodman","Cherry Creek (Englewood, CO)","K","5-11","167",3,"0.8487","Wyoming"
230,"Kyle Yelton","Chesterton Senior (Chesterton, IN)","K","6-1","180",3,"0.8485","Illinois"
231,"Kimuel Royston","Cretin Derham Hall (Saint Paul, MN)","CB","5-11","180",3,"0.8484","Wisconsin"
232,"Cameron Nelson","Kimball (Dallas, TX)","CB","6-2","185",3,"0.8479","Arizona"
233,"Micheal Herrick","Valencia (Valencia, CA)","PRO","6-1","175",3,"0.8463","uncommitted"
234,"Josh Czajkowski","West Springfield (Springfield, VA)","K","6-0","175",3,"0.8456","N.C. State"
235,"Hendrick Leverette","Oak Grove (Hattiesburg, MS)","OLB","6-0","205",3,"0.8454","Auburn"
236,"Keith Rosenberg","Bellevue (Bellevue, WA)","WR","6-1","185",3,"0.8451","Washington State"
237,"Moncell Allen","St. Michael The Archangel (Baton Rouge, LA)","RB","5-9","215",3,"0.8451","Kentucky"
238,"JoJo Cox","Twiggs County (Jeffersonville, GA)","RB","5-9","213",3,"0.8451","Clemson"
239,"Delbert Alvarado","Robinson (Tampa, FL)","K","6-2","185",3,"0.8451","USF"
240,"Donald Buckram","Copperas Cove (Copperas Cove, TX)","APB","5-9","175",3,"0.8448","UTEP"
241,"Asher Allen","Tucker (Tucker, GA)","CB","5-10","185",3,"0.8427","Georgia"
242,"Jamal Harvy","Andrew Jackson (Jacksonville, FL)","S","6-3","195",3,"0.8410","Ole Miss"
243,"Zack Handerson","Bartram Trail (Jacksonville, FL)","OT","6-7","264",3,"0.8410","North Carolina"
244,"Jim Barrie","Berkeley Prep (Tampa, FL)","OT","6-5","310",3,"0.8408","Florida"
245,"Kevin Jones","Bowie (Austin, TX)","K","6-3","200",3,"0.8394","Duke"
246,"Ricky Dixon","East St. John (Reserve, LA)","WR","6-2","202",3,"0.8382","LSU"
247,"Sam Shields","Booker (Sarasota, FL)","WR","6-1","180",3,"0.8372","Miami"
248,"Brandon Heath","Palm Beach Lakes (West Palm Beach, FL)","S","6-1","195",3,"0.8368","Louisville"
249,"Chevon Walker","Riverdale (Fort Myers, FL)","RB","5-11","185",3,"0.8367","Florida"
250,"Aaron Brown","Princeton (Cincinnati, OH)","OT","6-6","295",3,"0.8362","Virginia Tech"
251,"Daniel Caldwell","Oxford (Oxford, AL)","K","6-2","235",3,"0.8360","Wake Forest"
252,"Justin Woodard","Troup County (Lagrange, GA)","WDE","6-2","210",3,"0.8354","Ball State"
253,"Jacques Rickerson","St. Augustine (Saint Augustine, FL)","CB","5-11","175",3,"0.8340","Florida"
254,"Markeith Summers","Olive Branch (Olive Branch, MS)","WR","6-3","190",3,"0.8336","Ole Miss"
255,"Michael Love","Rio Rancho (Rio Rancho, NM)","RB","5-11","194",3,"0.8333","New Mexico"
256,"Anthony Barnes","Cartersville (Cartersville, GA)","OLB","6-4","200",3,"0.8333","Georgia Tech"
257,"Peter Bittner","Williamsville North (Buffalo, NY)","DT","6-4","282",3,"0.8333","Buffalo"
258,"Gerald Williams","Boyd Anderson (Fort Lauderdale, FL)","ILB","6-4","226",3,"0.8333","Tennessee"
259,"Terel Anyaibe","DeSoto (DeSoto, TX)","WDE","6-1","230",3,"0.8333","New Mexico"
260,"Victor James","Montbello (Denver, CO)","PRO","6-0","188",3,"0.8333","New Mexico"
261,"David Harvey","Penn Hills (Pittsburgh, PA)","WR","6-1","175",3,"0.8333","Akron"
262,"Wes Simon","Plano West (Plano, TX)","OG","6-1","284",3,"0.8333","Colorado"
263,"Ryan Chohany","Rancho Bernardo (San Diego, CA)","SDE","6-4","240",3,"0.8333","San Diego State"
264,"David Gettis","Dorsey (Los Angeles, CA)","WR","6-4","200",3,"0.8333","Baylor"
265,"Rudy Harrell","Monticello (Monticello, AR)","DT","6-6","280",3,"0.8333","Arkansas State"
266,"Bubba Tuinei","Cottonwood (Salt Lake City, UT)","TE","6-5","230",3,"0.8333","Utah"
267,"Robert Calhoun","Duncanville (Duncanville, TX)","ILB","6-2","225",3,"0.8333","Rice"
268,"Walker Ashley","Eden Prairie (Eden Prairie, MN)","DT","6-4","295",3,"0.8333","USC"
269,"Joe Hawley","Esperanza (Placentia, CA)","OG","6-3","270",3,"0.8333","UNLV"
270,"Wes Tunuufi Sauvao","Leesville (Leesville, LA)","DT","6-2","283",3,"0.8333","UCF"
